id,category,title,text,source,created_at,contact_email,contact_phone,has_link,link,amount,label,is_fake
9755,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,Limited time scholarship award for Graduate Research Scholarship. Click http://bit.ly/o6597eh7yl7x to claim — pay a small processing fee.,synthetic,2025-10-22 23:07:26,acme.labs@acme.com,677-122-8076,1,http://bit.ly/v2ly9uya77rl,500,fake,1
19,job,Immediate Hiring: Marketing Executive (No Interview),Urgent: You have been approved for the Marketing Executive. Provide bank details and pay $30 to unlock your account.,synthetic,2025-11-08 13:01:25,horizon.university@university.edu,779-756-9346,0,,,fake,1
312,job,Full Stack Developer - Part-time,Acme Labs has completed the review of your application and would like to offer you the position of Full Stack Developer. An official offer letter will follow. Note: monthly stipend of $250,synthetic,2025-08-22 05:33:25,acme.labs@globaltech.org,858-971-8777,0,,,real,0
5496,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/0tu7x7fv5djr to claim — pay a small processing fee. Note: instant approval,synthetic,2025-02-04 10:13:26,horizon.university@globaltech.org,970-598-7490,0,,500,fake,1
10704,scholarship,Exclusive International Study Grant Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to horizon.university@novascholarships.org for immediate transfer. Note: claim now,synthetic,2024-12-11 05:05:26,horizon.university@gmail.com,769-468-7330,0,,250,fake,1
10683,job,Immediate Hiring: Lab Technician (No Interview),Instant job offer for Lab Technician. No interview required. Click here: http://bit.ly/vhdkn14yo7kl to accept and send personal details. Note: processing fee,synthetic,2025-04-08 07:59:26,stellar.corp@novascholarships.org,854-712-5558,0,,,fake,1
994,job,Lab Technician - Full-time,Your profile matches our requirements for the Lab Technician. The selection committee will reach out with next steps. Note: please confirm availability,synthetic,2025-03-21 13:51:25,stellar.corp@globaltech.org,833-846-4379,0,,,real,0
3774,job,Lab Technician - Part-time,BlueOak has completed the review of your application and would like to offer you the position of Lab Technician. An official offer letter will follow. Note: onboarding details research funding,synthetic,2025-01-25 19:10:25,blueoak@globaltech.org,709-134-4230,0,,,real,0
9920,scholarship,Women in Tech Scholarship Application Result,We are delighted to inform you that you have been selected for the Women in Tech Scholarship. Further instructions will follow from the grants office. Note: selection committee  For official communication use hr@novascholarships.edu.,synthetic,2025-07-15 09:07:26,nova.scholarships@horizon.edu,931-261-9230,0,,100,real,0
1461,job,Immediate Hiring: UX Designer (No Interview),Instant job offer for UX Designer. No interview required. Click here: http://bit.ly/zp0t57gocrk5 to accept and send personal details. Note: no interview,synthetic,2025-03-06 11:25:25,brightpath@globaltech.org,818-582-7474,0,,,fake,1
3304,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/k07qc8c2k8xl to claim — pay a small processing fee.,synthetic,2025-02-18 10:53:25,greenfield.institute@horizon.edu,662-363-6487,0,,750,fake,1
1988,job,Immediate Hiring: Backend Developer (No Interview),Instant job offer for Backend Developer. No interview required. Click here: http://bit.ly/6yz7ry21g6yr to accept and send personal details. Note: prize awarded,synthetic,2024-12-21 16:29:25,stellar.corp@university.edu,683-784-5262,0,,,fake,1
4316,scholarship,Need-based Fellowship Application Result,The scholarship committee at Apex Solutions reviewed your application and recommends awarding the Need-based Fellowship. Please submit required documents. Note: accommodation provided,synthetic,2025-07-11 02:43:25,apex.solutions@horizon.edu,636-181-1878,0,,1000,real,0
9782,job,Marketing Executive - Full-time,Thank you for applying to BrightPath. We would like to set up a technical interview for the Marketing Executive position. Please confirm your availability. Note: official email from domain monthly stipend of $100  For official communication use hr@brightpath.edu.,synthetic,2025-03-17 05:01:26,brightpath@acme.com,670-924-6491,0,,,real,0
10777,job,Immediate Hiring: Marketing Executive (No Interview),Instant job offer for Marketing Executive. No interview required. Click here: http://bit.ly/4dtnwvhfepdl to accept and send personal details. Note: claim now,synthetic,2025-03-16 12:18:26,horizon.university@university.edu,930-377-7836,0,,,fake,1
2437,scholarship,Graduate Research Scholarship Application Result,The scholarship committee at Horizon University reviewed your application and recommends awarding the Graduate Research Scholarship. Please submit required documents. Note: stipend details,synthetic,2025-06-27 19:08:25,horizon.university@acme.com,707-182-1053,1,http://bit.ly/eci1zsmh12gk,1500,real,0
542,job,Immediate Hiring: Marketing Executive (No Interview),Instant job offer for Marketing Executive. No interview required. Click here: http://bit.ly/rlst54884z4u to accept and send personal details. Note: urgent response required,synthetic,2025-03-28 19:35:25,apex.solutions@gmail.com,661-671-8133,0,,,fake,1
4563,job,Immediate Hiring: Marketing Executive (No Interview),Instant job offer for Marketing Executive. No interview required. Click here: http://bit.ly/xd5vu2yslnqb to accept and send personal details. Note: claim now,synthetic,2025-06-30 13:05:25,globaltech@globaltech.org,987-147-9249,0,,,fake,1
601,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/lzkczyh0vc1f to claim — pay a small processing fee. Note: click here to claim,synthetic,2025-10-17 09:40:25,stellar.corp@horizon.edu,681-761-7865,0,,500,fake,1
10785,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/8loph2u8ir12 to claim — pay a small processing fee. Note: no interview,synthetic,2025-10-15 02:34:26,nova.scholarships@gmail.com,703-222-9207,0,,5000,fake,1
9992,job,Immediate Hiring: Software Engineer (No Interview),Instant job offer for Software Engineer. No interview required. Click here: http://bit.ly/xbgab1slwr24 to accept and send personal details. Note: pay fee,synthetic,2024-11-23 04:32:26,greenfield.institute@globaltech.org,792-284-2471,0,,,fake,1
1441,job,Immediate Hiring: Research Assistant (No Interview),Instant job offer for Research Assistant. No interview required. Click here: http://bit.ly/w4hp5amvov4o to accept and send personal details. Note: prize awarded,synthetic,2024-12-09 06:24:25,greenfield.institute@globaltech.org,992-353-4574,0,,,fake,1
391,scholarship,Exclusive Need-based Fellowship Award - Claim Now,You won a scholarship of $100! Provide your bank account to receive scholarship funds immediately. Note: send bank details,synthetic,2025-07-20 18:29:25,apex.solutions@university.edu,943-866-8606,0,,500,fake,1
3331,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to apex.solutions@globaltech.org for immediate transfer. Note: instant approval,synthetic,2025-02-14 08:15:25,apex.solutions@acme.com,827-189-3388,0,,2500,fake,1
4480,job,Immediate Hiring: Research Assistant (No Interview),Urgent: You have been approved for the Research Assistant. Provide bank details and pay $30 to unlock your account. Note: no interview,synthetic,2025-05-13 13:21:25,greenfield.institute@university.edu,626-590-7654,0,,,fake,1
2736,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by NextGen Research. Please find attached the offer details and stipend information. Note: monthly stipend of $100,synthetic,2025-07-29 06:55:25,nextgen.research@acme.com,668-420-4232,0,,100,real,0
9975,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to brightpath@novascholarships.org for immediate transfer. Note: claim now,synthetic,2025-04-01 05:16:26,brightpath@horizon.edu,895-185-4270,0,,750,fake,1
10337,scholarship,Graduate Research Scholarship Application Result,Congratulations — you have been shortlisted for the Graduate Research Scholarship by BlueOak. Please find attached the offer details and stipend information. Note: tuition waiver,synthetic,2025-06-16 00:35:26,blueoak@university.edu,898-523-9218,1,http://bit.ly/k1tcjd1qlvjb,250,real,0
3824,job,UX Designer - Full-time,Acme Labs has completed the review of your application and would like to offer you the position of UX Designer. An official offer letter will follow. Note: selection committee,synthetic,2025-09-05 23:37:25,acme.labs@globaltech.org,786-970-8888,0,,,real,0
9970,scholarship,Need-based Fellowship Application Result,We are delighted to inform you that you have been selected for the Need-based Fellowship. Further instructions will follow from the grants office. Note: monthly stipend of $500  For official communication use hr@novascholarships.edu.,synthetic,2025-08-27 23:31:26,nova.scholarships@university.edu,995-659-4005,0,,750,real,0
3651,scholarship,Merit-based Scholarship Application Result,The scholarship committee at Nova Scholarships reviewed your application and recommends awarding the Merit-based Scholarship. Please submit required documents. Note: accommodation provided,synthetic,2025-01-07 08:56:25,nova.scholarships@gmail.com,814-865-7713,0,,750,real,0
270,job,Immediate Hiring: Full Stack Developer (No Interview),Urgent: You have been approved for the Full Stack Developer. Provide bank details and pay $30 to unlock your account. Note: limited seats - pay,synthetic,2025-06-06 03:35:25,globaltech@novascholarships.org,998-111-8681,0,,,fake,1
2176,scholarship,International Study Grant Application Result,We are delighted to inform you that you have been selected for the International Study Grant. Further instructions will follow from the grants office. Note: health benefits,synthetic,2025-04-18 01:27:25,apex.solutions@novascholarships.org,927-847-3222,0,,2500,real,0
4630,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to greenfield.institute@horizon.edu for immediate transfer. Note: wire transfer,synthetic,2025-09-29 17:45:25,greenfield.institute@gmail.com,797-562-2731,0,,500,fake,1
252,scholarship,STEM Excellence Award Application Result,Congratulations — you have been shortlisted for the STEM Excellence Award by BlueOak. Please find attached the offer details and stipend information. Note: monthly stipend of $250,synthetic,2025-03-26 12:50:25,blueoak@university.edu,765-477-7208,0,,1000,real,0
1841,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to horizon.university@university.edu for immediate transfer.,synthetic,2025-10-15 21:52:25,horizon.university@university.edu,970-715-7394,1,http://bit.ly/p4lmjrjpffss,3000,fake,1
9773,scholarship,Women in Tech Scholarship Application Result,Congratulations — you have been shortlisted for the Women in Tech Scholarship by NextGen Research. Please find attached the offer details and stipend information. Note: monthly stipend of $500,synthetic,2025-02-03 04:58:26,nextgen.research@globaltech.org,785-484-6149,0,,250,real,0
1510,job,Backend Developer - Internship,Your profile matches our requirements for the Backend Developer. The selection committee will reach out with next steps. Note: monthly stipend of $2500,synthetic,2025-11-20 19:29:25,stellar.corp@acme.com,713-512-7307,0,,,real,0
10227,job,Immediate Hiring: Lab Technician (No Interview),Instant job offer for Lab Technician. No interview required. Click here: http://bit.ly/xtmpdr0rxujd to accept and send personal details. Note: urgent response required,synthetic,2025-02-11 02:49:26,apex.solutions@acme.com,960-946-7547,1,http://bit.ly/7vi1legi5mlw,,fake,1
